Event Receive Time;Event Type;Event Name;Activity Name;Host Name;Host IP;Process Name;Process Path;Business Service Name;User;Incident First Occurrence Time;Incident Last Occurrence Time;Count
27/10/2025 8:01;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PQ02TOBREGON;10.132.240.47;1319548146.ico;;C:\Program Files\Fortinet\FortiClient\SoftwareInventory\1319548146.ico;azuniga;27/10/2025 8:01;27/10/2025 8:01;1
27/10/2025 5:39;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP183;192.168.1.94;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;lcbarros;27/10/2025 5:39;27/10/2025 5:39;1
26/10/2025 18:58;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TI15;172.16.5.49;SECOPatcher.dll;;D:\Utilitarios Ofi2022\Activadores\kms_auto 1.6\kms_auto 1.6\KMSAuto_Files\bin\driver\x64WDV\SECOPatcher.dll;jmunayco;26/10/2025 18:58;26/10/2025 18:58;1
26/10/2025 18:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KX5;192.168.1.9;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;ssilva;26/10/2025 18:22;26/10/2025 18:27;3
26/10/2025 18:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KX5;192.168.1.9;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;ssilva;26/10/2025 18:22;26/10/2025 18:26;3
26/10/2025 13:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ02DLINARES;192.168.1.35;RobloxPlayerBeta.exe;;\Device\HarddiskVolume3\Users\SHUACHO\AppData\Local\Roblox\Versions\version-7a4a5d7d1fb3449f\RobloxPlayerBeta.exe;shuacho;26/10/2025 12:45;26/10/2025 13:20;2
26/10/2025 13:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ02DLINARES;192.168.1.35;RobloxPlayerBeta.exe;;\Device\HarddiskVolume3\Users\SHUACHO\AppData\Local\Roblox\Versions\version-7a4a5d7d1fb3449f\RobloxPlayerBeta.exe;shuacho;26/10/2025 12:45;26/10/2025 13:20;2
26/10/2025 12:45;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ02DLINARES;192.168.1.35;RobloxPlayerBeta.exe;;\Device\HarddiskVolume3\Users\SHUACHO\AppData\Local\Roblox\Versions\version-7a4a5d7d1fb3449f\RobloxPlayerBeta.exe;shuacho;23/10/2025 15:25;26/10/2025 12:45;2
26/10/2025 12:45;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ02DLINARES;192.168.1.35;RobloxPlayerBeta.exe;;\Device\HarddiskVolume3\Users\SHUACHO\AppData\Local\Roblox\Versions\version-7a4a5d7d1fb3449f\RobloxPlayerBeta.exe;shuacho;23/10/2025 15:25;26/10/2025 12:45;2
25/10/2025 9:53;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD209CAJM;172.16.209.60;mfg.lnk;;C:\mfg\mfg.lnk;user;25/10/2025 8:53;25/10/2025 9:53;2
25/10/2025 9:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD038ADM;172.16.38.29;OfficeClickToRun.exe;;\Device\HarddiskVolume3\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe;;25/10/2025 9:13;25/10/2025 9:13;1
25/10/2025 4:48;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SRVINFRADEV;10.4.1.239;svchost.exe;;\\?\Volume{a869cda3-ae1b-42df-b77b-07c4590669f3}\Windows\System32\svchost.exe;sistemas;09/10/2025 7:43;25/10/2025 4:48;11
24/10/2025 22:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;OPERALAB;10.4.6.49;dwm.exe;;C:\Windows\System32\dwm.exe;Admin;03/10/2025 13:35;24/10/2025 22:57;11
24/10/2025 16:10;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SV-SAL1-L001;10.50.14.49;DotScope.exe;;C:\Program Files (x86)\DotScope\DotScope.exe;ventudo;24/10/2025 16:10;24/10/2025 16:10;1
24/10/2025 13:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ04R4CSAENZ;10.9.2.175;aceceaceebfffbdbedddfddbeffeebcec.aceceaceebfffbdbedddfddbeffeebcec;;D:\ \aceceaceebfffbdbedddfddbeffeebcec.aceceaceebfffbdbedddfddbeffeebcec;Csaenz;24/10/2025 13:27;24/10/2025 13:27;1
24/10/2025 11:53;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PTLGT15;192.168.100.239;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;josorio;24/10/2025 11:53;24/10/2025 11:53;1
24/10/2025 10:30;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP183;192.168.1.94;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;lmmota;24/10/2025 10:30;24/10/2025 10:30;1
24/10/2025 9:18;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD180VEM01;172.16.180.70;DTLite1230-2362.exe;;C:\Users\user\Downloads\DTLite1230-2362.exe;user;24/10/2025 9:18;24/10/2025 9:18;1
24/10/2025 9:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD180VEM01;172.16.180.70;DTLite1230-2358.exe;;E:\DTLite1230-2358.exe;user;24/10/2025 9:13;24/10/2025 9:13;1
24/10/2025 7:43;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PTTRQ34;10.72.235.53;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;Icprado;24/10/2025 7:43;24/10/2025 7:43;1
24/10/2025 7:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP98;10.54.74.172;cscript.exe;;C:\Windows\System32\cscript.exe;evandro.limeira;24/10/2025 7:20;24/10/2025 7:20;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;24/10/2025 2:02;24/10/2025 2:02;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;24/10/2025 2:02;24/10/2025 2:02;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;24/10/2025 2:02;24/10/2025 2:02;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;24/10/2025 2:02;24/10/2025 2:02;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;24/10/2025 2:02;24/10/2025 2:02;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;24/10/2025 2:02;24/10/2025 2:02;1
24/10/2025 2:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;10.209.182.220;EasyAntiCheat_EOS.sys;;\Device\HarddiskVolume3\Program Files (x86)\EasyAntiCheat_EOS\EasyAntiCheat_EOS.sys;;24/10/2025 2:02;24/10/2025 2:02;1
23/10/2025 23:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-FIN08;172.16.4.168;SteamService.exe;;C:\Users\user\Documents\SAP\bin\SteamService.exe;jhernandez;04/10/2025 1:23;23/10/2025 23:57;2
23/10/2025 23:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-FIN08;172.16.4.168;SteamService.exe;;C:\Users\user\Documents\SAP\bin\SteamService.exe;jhernandez;23/10/2025 23:57;23/10/2025 23:57;1
23/10/2025 23:34;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PNSA1L0536;192.168.1.36;AnyDesk (2).exe;;C:\Users\mhuaman\Desktop\AnyDesk (2).exe;mhuaman;23/10/2025 17:37;23/10/2025 23:34;136
23/10/2025 17:42;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LAPJMANCO;192.168.7.35;2673958754.ico;;C:\Program Files\Fortinet\FortiClient\SoftwareInventory\2673958754.ico;jmanco;23/10/2025 8:40;23/10/2025 17:42;8
23/10/2025 16:21;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;EasyAntiCheat_EOS.sys;;\Device\HarddiskVolume3\Program Files (x86)\EasyAntiCheat_EOS\EasyAntiCheat_EOS.sys;;23/10/2025 16:05;23/10/2025 16:21;3
23/10/2025 16:21;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:05;23/10/2025 16:21;4
23/10/2025 16:21;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:05;23/10/2025 16:21;3
23/10/2025 16:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:05;23/10/2025 16:16;3
23/10/2025 16:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:05;23/10/2025 16:16;3
23/10/2025 16:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:11;23/10/2025 16:11;1
23/10/2025 16:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:11;23/10/2025 16:11;1
23/10/2025 16:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:11;23/10/2025 16:11;1
23/10/2025 16:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-AUDIT08;192.168.79.220;FortniteClient-Win64-Shipping.exe;;\Device\HarddiskVolume3\Program Files\Epic Games\Fortnite\FortniteGame\Binaries\Win64\FortniteClient-Win64-Shipping.exe;agrados;23/10/2025 16:11;23/10/2025 16:11;1
23/10/2025 14:49;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;QPGYESISPPALMA;172.16.100.22;AnaXS Setup File.exe;;C:\Users\ppalma\Downloads\MiniTool Power Data Recovery 12.6\AnaXS Setup File\AnaXS Setup File.exe;ppalma;16/10/2025 14:35;23/10/2025 14:49;2
23/10/2025 14:05;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;BKPSISTEMAS;192.168.1.34;keygen.exe;;C:\NO TOCAR--antiguo\Distribucion SCE\MySql55\Manejador\keygen.exe;vigilanciapd;09/10/2025 13:58;23/10/2025 14:05;2
23/10/2025 13:50;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;NOMINAPLANILLAS;10.40.14.179;crearacceso.exe;;\\10.40.10.37\sac\SAC\programs\crearacceso.exe;bgomez;23/10/2025 13:48;23/10/2025 13:50;2
23/10/2025 10:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PQ01R3DRIOS;10.4.8.8;dllhost.exe;;C:\Windows\System32\dllhost.exe;derios;20/10/2025 11:57;23/10/2025 10:20;2
23/10/2025 7:40;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ01R4VMORILLO;10.4.6.7;driver-hub-install__28.exe;;C:\Users\vmorillo\Downloads\driver-hub-install__28.exe;vmorillo;16/10/2025 10:00;23/10/2025 7:40;2
22/10/2025 21:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.4.121;update.exe;;C:\Program Files\TeamViewer\Update\update.exe;lsacsa;22/10/2025 21:57;22/10/2025 21:57;1
22/10/2025 21:50;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAP5CD4381KPZ;10.6.2.19;TouchpointAnalyticsClientService.exe;;C:\Program Files (x86)\HP\HP Touchpoint Analytics Client\TouchpointAnalyticsClientService.exe;pfisica;22/10/2025 14:49;22/10/2025 21:50;83
22/10/2025 16:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KNS;10.3.2.128;aTube_Catcher_v3.286.506.318.exe;;C:\Users\rflores\Downloads\aTube_Catcher_v3.286.506.318.exe;rflores;16/10/2025 15:19;22/10/2025 16:51;32
22/10/2025 16:34;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PTGHM03;192.168.100.237;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;icharria;22/10/2025 16:34;22/10/2025 16:34;1
22/10/2025 15:31;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;LT-TI48;172.16.4.111;dbeaver.exe;;C:\Program Files\DBeaver\dbeaver.exe;macevedo;22/10/2025 15:31;22/10/2025 15:31;1
22/10/2025 9:38;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP98;10.8.80.195;cscript.exe;;C:\Windows\System32\cscript.exe;evandro.limeira;22/10/2025 7:38;22/10/2025 9:38;2
22/10/2025 8:55;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-ECOM32;10.218.207.77;KMSAuto++.exe;;C:\Users\rzambrano\Desktop\kms_auto 1.6\kms_auto 1.6\kms_auto 1.6\KMSAuto++.exe;rzambrano;22/10/2025 8:55;22/10/2025 8:55;1
22/10/2025 8:50;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD060VEX01;192.168.0.170;KMSAuto++.exe;;D:\kms_auto 1.6\kms_auto 1.6\kms_auto 1.6\KMSAuto++.exe;rzambrano;22/10/2025 8:50;22/10/2025 8:50;1
21/10/2025 20:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PNSA1L0212;10.6.2.3;w11mdp.dll;;C:\Users\MP1\AppData\Local\Kingsoft\WPS Office\12.2.0.23131\office6\w11mdp.dll;;20/10/2025 4:58;21/10/2025 20:57;12
21/10/2025 17:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PC-TD179VEM01;172.16.179.70;dllhost.exe;;C:\Windows\System32\dllhost.exe;user;21/10/2025 17:12;21/10/2025 17:12;1
21/10/2025 14:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SV-SAL1-L001;10.50.14.49;DotScope.exe;;C:\Program Files (x86)\DotScope\DotScope.exe;deleojo;14/10/2025 14:29;21/10/2025 14:27;4
21/10/2025 13:48;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PNSA1L0536;10.1.2.58;AnyDesk (2).exe;;C:\Users\mhuaman\Desktop\AnyDesk (2).exe;mhuaman;21/10/2025 13:43;21/10/2025 13:48;4
21/10/2025 12:41;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD040ADM;172.16.40.30;dahua-smartpss-2.03.0-installer_bvD-M11.exe;;C:\Users\User\Downloads\dahua-smartpss-2.03.0-installer_bvD-M11.exe;User;21/10/2025 12:41;21/10/2025 12:41;1
21/10/2025 12:41;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD040ADM;172.16.40.30;dahua-smartpss-2.03.0-installer_bvD-M11.exe;;C:\Users\User\Downloads\dahua-smartpss-2.03.0-installer_bvD-M11.exe;User;21/10/2025 12:41;21/10/2025 12:41;1
21/10/2025 12:31;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-CONT91;172.16.4.174;OInstall.exe;;C:\Windows\OInstall.exe;user;21/10/2025 12:31;21/10/2025 12:31;1
21/10/2025 12:31;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-MKT10;172.16.4.121;OInstall.exe;;C:\Windows\OInstall.exe;postvencorporativa8;21/10/2025 12:31;21/10/2025 12:31;1
21/10/2025 12:01;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-TES04;172.16.5.171;BrowsingHistoryView.exe;;C:\AntiUsbShortCut\BrowsingHistoryView.exe;nmelgar;21/10/2025 12:01;21/10/2025 12:01;1
21/10/2025 10:18;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PNSAL5CD4381KX5;10.140.47.201;AnyDesk (7).exe;;C:\Users\etapia.PANASA\Downloads\AnyDesk (7).exe;mbodero;21/10/2025 10:11;21/10/2025 10:18;6
21/10/2025 10:01;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP183;10.8.80.89;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;elima;21/10/2025 10:01;21/10/2025 10:01;1
20/10/2025 18:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PRODL24;10.20.13.21;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;emusa;20/10/2025 18:07;20/10/2025 18:07;1
20/10/2025 17:23;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-CDMONT02;172.16.240.124;OInstall.exe;;C:\Users\user\Downloads\Microsoft Office 2024 2503 Build 18623.20208\OInstall.exe;user;20/10/2025 17:23;20/10/2025 17:23;1
20/10/2025 17:03;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD026CJM01;172.16.26.60;OInstall.exe;;D:\Programas\Office2016\OInstall.exe;TAILOY;20/10/2025 15:38;20/10/2025 17:03;3
20/10/2025 16:58;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CRED24;172.16.4.146;AnyDesk_Abril2021.exe;;D:\Utilitarios 2020\Programas\AnyDesk\AnyDesk_Abril2021.exe;cobranzaempresa;10/10/2025 9:35;20/10/2025 16:58;5
20/10/2025 16:58;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CRED24;172.16.4.146;AnyDesk.exe;;C:\Users\user\Downloads\AnyDesk.exe;cobranzaempresa;10/10/2025 9:35;20/10/2025 16:58;5
20/10/2025 16:53;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CRED24;172.16.4.146;$R8CAKOP.exe;;C:\$Recycle.Bin\S-1-5-21-327965969-987263446-587939204-2297\$R8CAKOP.exe;cobranzaempresa;10/10/2025 9:35;20/10/2025 16:53;4
20/10/2025 16:53;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-CRED24;172.16.4.146;rundll32.exe;;\Device\HarddiskVolume3\Windows\System32\rundll32.exe;cobranzaempresa;20/10/2025 16:53;20/10/2025 16:53;1
20/10/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-CRED24;172.16.4.146;KMSAuto++.exe;;C:\Users\cobranzaempresa\Music\kms_auto 1.6\kms_auto 1.6\kms_auto 1.6\KMSAuto++.exe;cobranzaempresa;20/10/2025 15:02;20/10/2025 15:02;1
20/10/2025 14:05;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-DESKTOP133;10.8.80.123;core.exe;;C:\Program Files\Diebold\Warsaw\core.exe;mpassos;20/10/2025 7:19;20/10/2025 14:05;3
20/10/2025 12:30;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;QPFIN;192.168.100.21;python.exe;;C:\Users\facturacionidiomas\AppData\Local\Programs\Python\Python310\python.exe;facturacionidiomas;20/10/2025 10:20;20/10/2025 12:30;3
20/10/2025 11:32;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;DESKTOP;172.16.5.168;acrotray.exe;;C:\Program Files\Adobe\Acrobat DC\Acrobat\acrotray.exe;User;20/10/2025 11:32;20/10/2025 11:32;1
20/10/2025 11:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;QECGYELOG1021;172.16.10.21;AnyDesk (1).exe;;C:\Users\mvelastegui\Downloads\AnyDesk (1).exe;asistentelogistica2;06/10/2025 12:28;20/10/2025 11:13;3
20/10/2025 10:31;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SCOMERCIAL;10.0.0.156;ZoomInfoContactContributor (2).exe;;C:\Users\ricardo.flasz\Downloads\ZoomInfoContactContributor (2).exe;ricardo.flasz;03/10/2025 6:34;20/10/2025 10:31;5
